id,name,full_name,additional_name,uid,parent_name,legal,district_name,education_level_id,education_level_name,head_fio,ip_oo,org_founders_type_name,inn,ogrn,kpp,okogu,okopf,okato,okved,oktmo,okfs,total_place,occupied_place,shift_name,institution_status_id,institution_status_name,institution_type_name,program_type_arr,adaptability_type_arr,origin_address,origin_legal_address,phone,phone_add,email,site_url,region_id,orientation_name,count,in_user_region,in_user_institution,_isContextDisabled,isBlocked,site_available,site_title,site_keywords,site_descriptions,social_urls
879,МОБУДО СЮТ ТЮКАЛИНСКОГО МР,"МУНИЦИПАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ТЮКАЛИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ОМСКОЙ ОБЛАСТИ ""СТАНЦИЯ ЮНЫХ ТЕХНИКОВ""",,31359e1f-7447-4f1f-93e7-f3f95200334f,,,,,,  ,1,,5537007828,1025502078513,,,,,,,Государственная собственность,,,,,,Организация дополнительного образования,,,"обл. Омская, р-н. Тюкалинский, г. Тюкалинск, ул. 30 лет Победы, 646330",,89503397302,,a021@rambler.ru,http://dodsut.tuk.obr55.ru,90,Техническая,1562,True,True,False,,True,Станция юных техников г.Тюкалинска,[],[],"[['vk', 'https://vk.com/', -1]]"
7453,МАУДО ЦРТДЮ г.Новотроицка,"Муниципальное автономное учреждение дополнительного образования ""Центр развития творчества детей и юношества города Новотроицка Оренбургской области",,f307a10f-b87e-49b6-b0f7-552b876fb099,,,,,,  ,1,,5607007447,1025600823170,,,Муниципальные автономные учреждения,,,,Государственная собственность,,5776.0,,1.0,Функционирует,Организация дополнительного образования,,,,,83537681881,,crtdu@inbox.ru,http://www.centrtvor.ru/,91,"""Физкультурно-спортивная"", ""Естественнонаучная"", ""Социально-педагогическая"", ""Художественная"", ""Техническая""",1562,True,True,False,False,True,Главная страница,[''],[''],"[['vk', 'https://vk.com/wall-133188272_239', -1], ['vk', 'https://vk.com/crtdunovotroick?w=wall-133188272_238', -1], ['vk', 'https://vk.com/album-133188272_275922917', -1]]"
3976,МКОУ ДО ДДТ пгт Кумены,Муниципальное казенное образовательное учреждение дополнительного образования Дом детского творчества пгт Кумены Куменского района Кировской области,,6bfbdf9e-aa08-4f78-b665-0ed9e5f7180b,,,,,,  ,1,,4314003803,1024300832280,,,Муниципальные казенные учреждения,,,,Государственная собственность,,1135.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Кировская, р-н. Куменский, пгт. Кумены, ул. Садовая, лит. 5а, 613400",,88334321150,,luiperes55@yandex.ru,http://kumeniddt43.ucoz.ru,35,"""Художественная"", ""Туристско-краеведческая"", ""Техническая"", ""Социально-педагогическая"", ""Естественнонаучная""",1562,True,True,False,,True,Дом детского творчества - Сведения об образовательной организации,[],[],[]
2605,"БОУ ДО г. Омска ""ЦТТ ""Мечта""","Бюджетное образовательное учреждение дополнительного образования города Омска ""Центр технического творчества ""Мечта""",,5fa817c1-07be-4563-92f0-665af48d2c52,,,,,,  ,1,,5503035947,1025500748041,,,,,,,,,2640.0,,,,Организация дополнительного образования,,,"обл. Омская, г. Омск, ул. Завертяева, дом 30, 644013",,3812601495,3812601829,kiselkov.mechta@yandex.ru,http://dom-mechta.ucoz.ru,90,Техническая,1562,True,True,False,,True,"Архив материалов - БОУ ДО г. Омска ""ЦТТ ""МЕЧТА""",[],[],[]
3062,ГБОУ лицей №488 Выборгского района Санкт-Петербурга,Государственное бюджетное общеобразовательное учреждение лицей № 488 Выборгского района Санкт-Петербурга,,f75b6c7a-9e48-4cc5-a85c-d09051da3f53,,,,,,  ,1,,7802123680,1027801583820,,,Государственные бюджетные учреждения субъектов Российской Федерации,,,,Государственная собственность,,,,1.0,Функционирует,Общеобразовательная организация,,,"г. Санкт-Петербург, пр-кт. Просвещения, дом 32, кор. 4, лит. А, 194358",,88125153571,,488@shko.la,http://licey488.spb.ru,10,"""Социально-педагогическая"", ""Физкультурно-спортивная"", ""Художественная"", ""Техническая""",1562,True,True,False,False,True,ГБОУ Лицей 488,['ГБОУ Лицей 488'],['ГБОУ Лицей 488 - Санкт-Петербург'],[]
5268,МБУДО ЦДТ Чебаркульский район,"Муниципальное бюджетное учреждение дополнительного образования ""Центр детского творчества"" Чебаркульский район",,95ec615e-1479-4acc-8a95-c11fb7277ade,,,,,,  ,1,,7420004434,1027401142053,,,Муниципальные бюджетные учреждения,,,,Государственная собственность,,1790.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Челябинская, р-н. Чебаркульский, 456446",,83516820827,,mudodcdt2011@yandex.ru,http://cdt-chebarcul.ucoz.ru,61,"""Социально-педагогическая"", ""Техническая"", ""Художественная""",1562,True,True,False,,True,Блог - Центр детского творчества г. Чебаркуль Челябинская обл.,[],[],"[['vk', 'https://vk.com/cdtchebarcul', -1], ['twitter', 'https://twitter.com/', -1], ['instagram', 'https://www.instagram.com/cdt_chebarcul', -1], ['facebook', 'https://www.facebook.com/', -1]]"
220,ГБУ ДО ДДТ «Современник» Выборгского района Санкт-Петербурга,Государственное бюджетное учреждение дополнительного образования Дом детского творчества «Современник» Выборгского района Санкт-Петербурга,,c9fb35dd-679f-48be-a76f-ba3a702332c4,,,,,,  ,1,,7802145638,1027801582236,,,Государственные бюджетные учреждения субъектов Российской Федерации,,,,Государственная собственность,,3318.0,,1.0,Функционирует,Организация дополнительного образования,,,"г. Санкт-Петербург, ул. Жени Егоровой, дом 10, кор. 3, лит. А, 194355",,78124097460,,post@ddtsovremennik.spb.ru,http://ddtsovremennik.spb.ru,10,"""Физкультурно-спортивная"", ""Туристско-краеведческая"", ""Социально-педагогическая"", ""Техническая"", ""Художественная"", ""Естественнонаучная""",1562,True,True,False,False,True,Дом детского творчества «Современник» (Санкт-Петербург),[],[],"[['vk', 'https://vk.com/club51224384', -1], ['vk', 'https://vk.com/event200273724', -1], ['vk', 'https://vk.com/event199589604', -1]]"
6595,АПОУ ВО «ВКСиИТ»,1.	Автономное профессиональное образовательное учреждение Вологодской области «Вологодский колледж связи и информационных технологий»,,9b514718-aa9a-49ea-b2c1-bb2bcbc4b428,,,,,,  ,1,,3525050141,1033500045149,,,Государственные автономные учреждения субъектов Российской Федерации,,,,Государственная собственность,,,,1.0,Функционирует,Организация дополнительного профессионального образования,,,"обл. Вологодская, г. Вологда, ул. Первомайская, дом 42, 160000",,8172755133,,pu.svyazi@vologda.ru,http://kolledgsvyazi.ru/,27,Техническая,1562,True,True,False,False,True,"АПОУ Вологодский колледж связи и информационных технологий - Вологда, вологодская область,образование среднее образование, связь,информационные технологии,техникум,техникумы вологды,колледж,колледжи вологды",[''],"['АПОУ Вологодский колледж связи и информационных технологий - Вологда, вологодская область,образование среднее образование, связь,информационные технологии,техникум,техникумы вологды,колледж,колледжи вологды']","[['instagram', 'https://www.instagram.com/kolledzhsviazi/?utm_source=ig_profile_share&igshid=r7h60xjgi5ew', -1], ['vk', 'http://vk.com/vks_it', -1], ['vk', 'https://vk.com/rctt35', -1], ['vk', 'https://vk.com/vks_it', -1]]"
1399,МБОУ ДО ЦДТТ г. Шарыпово,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""ЦЕНТР ДЕТСКОГО ТЕХНИЧЕСКОГО ТВОРЧЕСТВА"" г. Шарыпово",,d59feb9d-ed3f-4eb6-a5c5-0aa27431bed6,,,,,,  ,1,,2459010350,1022401747004,,,Муниципальные бюджетные учреждения,,,,Государственная собственность,,510.0,,,,Организация дополнительного образования,,,"край. Красноярский, г. Шарыпово, мкр. 2-й, дом 8/2, 662315",,83915323103,,direktor.cdtt@mail.ru,http://www.cdtt.moy.su,16,"""Художественная"", ""Техническая""",1562,True,True,False,False,False,,[],[],[]
3385,ГБОУ СОШ №456 Колпинского района Санкт-Петербурга,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 456 Колпинского района Санкт-Петербурга,,f9be7cc6-798b-4bba-93ac-855469531fe1,,,,,,  ,1,,7817026697,1027808758196,,,Государственные бюджетные учреждения субъектов Российской Федерации,,,,Государственная собственность,,,,1.0,Функционирует,Общеобразовательная организация,,,"г. Санкт-Петербург, г. Колпино, ул. Октябрьская, дом 71, кор. 2, лит. А, 196655",,88124175462,,sch456@petersburgedu.ru,http://456spb.edusite.ru,10,"""Физкультурно-спортивная"", ""Туристско-краеведческая"", ""Техническая"", ""Социально-педагогическая"", ""Художественная""",1562,True,True,False,False,True,ÐÐÐÐ£ ÑÐºÐ¾Ð»Ð° â456 Ð¡Ð°Ð½ÐºÑ-ÐÐµÑÐµÑÐ±ÑÑÐ³Ð°:   ÐÐ»Ð°Ð²Ð½Ð°Ñ ÑÑÑÐ°Ð½Ð¸ÑÐ°,"['Ð\x93Ð¾Ñ\x81Ñ\x83Ð´Ð°Ñ\x80Ñ\x81Ñ\x82Ð²ÐµÐ½Ð½Ð¾Ðµ Ð±Ñ\x8eÐ´Ð¶ÐµÑ\x82Ð½Ð¾Ðµ Ð¾Ð±Ñ\x89ÐµÐ¾Ð±Ñ\x80Ð°Ð·Ð¾Ð²Ð°Ñ\x82ÐµÐ»Ñ\x8cÐ½Ð¾Ðµ Ñ\x83Ñ\x87Ñ\x80ÐµÐ¶Ð´ÐµÐ½Ð¸Ðµ \nÑ\x81Ñ\x80ÐµÐ´Ð½Ñ\x8fÑ\x8f Ð¾Ð±Ñ\x89ÐµÐ¾Ð±Ñ\x80Ð°Ð·Ð¾Ð²Ð°Ñ\x82ÐµÐ»Ñ\x8cÐ½Ð°Ñ\x8f Ñ\x88ÐºÐ¾Ð»Ð° â\x84\x96456 Ð\x9aÐ¾Ð»Ð¿Ð¸Ð½Ñ\x81ÐºÐ¾Ð³Ð¾ Ñ\x80Ð°Ð¹Ð¾Ð½Ð° Ð¡Ð°Ð½ÐºÑ\x82-Ð\x9fÐµÑ\x82ÐµÑ\x80Ð±Ñ\x83Ñ\x80Ð³Ð°, Ð\x93Ð\x91Ð\x9eÐ£ Ñ\x88ÐºÐ¾Ð»Ð° â\x84\x96456 Ð¡Ð°Ð½ÐºÑ\x82-Ð\x9fÐµÑ\x82ÐµÑ\x80Ð±Ñ\x83Ñ\x80Ð³Ð°']","['Ð\x93Ð¾Ñ\x81Ñ\x83Ð´Ð°Ñ\x80Ñ\x81Ñ\x82Ð²ÐµÐ½Ð½Ð¾Ðµ Ð±Ñ\x8eÐ´Ð¶ÐµÑ\x82Ð½Ð¾Ðµ Ð¾Ð±Ñ\x89ÐµÐ¾Ð±Ñ\x80Ð°Ð·Ð¾Ð²Ð°Ñ\x82ÐµÐ»Ñ\x8cÐ½Ð¾Ðµ Ñ\x83Ñ\x87Ñ\x80ÐµÐ¶Ð´ÐµÐ½Ð¸Ðµ \nÑ\x81Ñ\x80ÐµÐ´Ð½Ñ\x8fÑ\x8f Ð¾Ð±Ñ\x89ÐµÐ¾Ð±Ñ\x80Ð°Ð·Ð¾Ð²Ð°Ñ\x82ÐµÐ»Ñ\x8cÐ½Ð°Ñ\x8f Ñ\x88ÐºÐ¾Ð»Ð° â\x84\x96456 Ð\x9aÐ¾Ð»Ð¿Ð¸Ð½Ñ\x81ÐºÐ¾Ð³Ð¾ Ñ\x80Ð°Ð¹Ð¾Ð½Ð° Ð¡Ð°Ð½ÐºÑ\x82-Ð\x9fÐµÑ\x82ÐµÑ\x80Ð±Ñ\x83Ñ\x80Ð³Ð°, Ð\x93Ð\x91Ð\x9eÐ£ Ñ\x88ÐºÐ¾Ð»Ð° â\x84\x96456 Ð¡Ð°Ð½ÐºÑ\x82-Ð\x9fÐµÑ\x82ÐµÑ\x80Ð±Ñ\x83Ñ\x80Ð³Ð°']",[]
5764,МБОУ ДО ДДТ им. Б.Т. Куропаткина,"муниципальное бюджетное образовательное учреждение дополнительного образования ""Дом детского творчества имени Б.Т. Куропаткина""",,38fa8eae-b8f7-4d91-99bd-f915c26fb18a,,,,,,  ,1,,4212020292,1024201301310,,,,,,,,,1740.0,,1.0,Функционирует,Организация дополнительного образования,,,,,83845644541,,,http://,34,"""Художественная"", ""Туристско-краеведческая"", ""Физкультурно-спортивная"", ""Техническая"", ""Естественнонаучная"", ""Социально-педагогическая""",1562,True,True,False,False,False,,[],[],[]
5162,МБОУДО ЦДТ г. Куса,"Муниципальное бюджетное образовательное учреждение дополнительного образования ""Центр детского творчества"" г. Куса",,b0a8e6e8-f146-4d1a-aa4d-fca287bbc4f0,,,,,,  ,1,,7434001948,1027401757932,,,Муниципальные бюджетные учреждения,,,,Государственная собственность,,1800.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Челябинская, р-н. Кусинский, г. Куса, ул. Михаила Бубнова, дом 4, 456940",,83515433556,,mkoudoddcdt@mail.ru,http://74442s017.edusite.ru,61,"""Художественная"", ""Техническая"", ""Физкультурно-спортивная"", ""Социально-педагогическая""",1562,True,True,False,,True,ÐÑÐ¸Ð±ÐºÐ°,[],[],[]
3298,ГБОУ школа №443 Фрунзенского района Санкт-Петербурга,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №443 Фрунзенского района Санкт-Петербурга,,d225fbb2-c57d-418c-98c5-c99128db0d03,,,,,,  ,1,,7816166300,1027807992190,,,Государственные бюджетные учреждения субъектов Российской Федерации,,,,Государственная собственность,,,,1.0,Функционирует,Общеобразовательная организация,,,"г. Санкт-Петербург, ул. Купчинская, дом 11, кор. 4, 192284",,88127722976,89119552268,ochekova@yandex.ru,http://школа443.рф,10,"""Туристско-краеведческая"", ""Художественная"", ""Социально-педагогическая"", ""Естественнонаучная"", ""Физкультурно-спортивная""",1562,True,True,False,False,True,ГБОУ школа №443 Фрунзенского района Санкт-Петербурга — Школа для всех. Школа для каждого,[],[],"[['vk', 'https://vk.com/club193362729', -1]]"
860,МБУДО-РДДиЮ Советского района,муниципальное бюджетное учреждение дополнительного образования-районный Дом детства и юношества Советского района Саратовской области,,ed9343fd-8111-4784-9717-3726b47bd42c,,,,,,  ,1,,6433006525,1026401992671,,,,,,,,,307.0,,,,Организация дополнительного образования,,,"обл. Саратовская, р-н. Советский, тер. Степновское МО, 413211",,88456650620,,rddiu@mail.ru,http://rddiu.ucoz.ru,51,"""Физкультурно-спортивная"", ""Социально-педагогическая"", ""Туристско-краеведческая"", ""Художественная"", ""Техническая""",1562,True,True,False,False,True,Персональный сайт - Главная страница,[],[],"[['vk', 'https://vk.com/id476809545', -1]]"
5256,"МКОУ ДО ""Детско-юношеский центр"" Солтонского района","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""ДЕТСКО-ЮНОШЕСКИЙ ЦЕНТР"" с. Солтон",,4c66e079-390f-4093-9b9c-86c167b721ed,,,,,,  ,1,,2274004561,1102204000766,,,,,,,,,,,1.0,Функционирует,Организация дополнительного образования,,,"край. Алтайский, р-н. Солтонский, с. Солтон, ул. Ленина, 659520",,83853321586,,duc42@mail.ru,http://,15,"""Художественная"", ""Естественнонаучная"", ""Техническая"", ""Социально-педагогическая""",1562,True,True,False,False,False,,[],[],[]
2228,"МБУДО ""Ермаковский центр дополнительного образования""","Муниципальное бюджетное учреждение дополнительного образования ""Ермаковский центр дополнительного образования""",,3fdb19fe-754f-4848-91bb-d9ade71ad3b6,,,,,,  ,1,,2413007788,1162468101377,,,Муниципальные бюджетные учреждения,,,,Государственная собственность,,1140.0,,1.0,Функционирует,Организация дополнительного образования,,,"край. Красноярский, р-н. Ермаковский, с/с. Ермаковский, 662820",,83913821222,83913824969,ermcdo@mail.ru,http://cdo.ermuo.ru,16,"""Художественная"", ""Туристско-краеведческая"", ""Социально-педагогическая"", ""Естественнонаучная""",1562,True,True,False,False,True,"МБУДО ""Ермаковский ЦДО""","['Ермаковское,']","['Муниципальное бюджетное учреждение дополнительного образования ""Ермаковский центр дополнительного образования"".']","[['vk', 'https://vk.com/doc144762440_578282713?hash=0a8f48dda04f6b63e4&dl=3a4e4bd97e3162256d', -1], ['vk', 'https://vk.com/unarmia_ermaki?w=wall-135125851_548%2Fall', -1]]"
5241,"ГБУДО ДУМ ""Магнит""","Государственное бюджетное учреждение дополнительного образования ""Дом учащейся молодежи ""Магнит""",,6d6943f5-9ac7-40a0-ae73-7a6c4d87f15a,,,,,,  ,1,,7444200580,1027402056879,,,Государственные бюджетные учреждения субъектов Российской Федерации,,,,Государственная собственность,,1180.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Челябинская, г. Магнитогорск, ул. Комсомольская, дом 33, 455000",,83519205726,83519220681,dum_magnit@mail.ru,http://dum-magnit.ru,61,"""Социально-педагогическая"", ""Техническая"", ""Туристско-краеведческая"", ""Физкультурно-спортивная"", ""Художественная""",1562,True,True,False,False,True,dum-magnit.ru — дополнительное образование,[],[],"[['vk', 'https://vk.com/dummagnit', -1]]"
1815,"МБОУДО НТЦ ""Механик"" г. Ижевск",Муниципальное бюджетное образовательное учреждение дополнительного образования Научно-технический центр «Механик» г. Ижевск,,dc6c878a-9743-4e44-adeb-00dd373beac1,,,,,,  ,1,,1835039793,1021801661254,,,,,,,Государственная собственность,,,,1.0,Функционирует,Организация дополнительного образования,,,"Респ. Удмуртская, г. Ижевск, ул. Восточная, дом 73а, 426063",,73412681345,,mehan147@mail.ru,http://ciur.ru/izh/izh_upmech,86,"""Физкультурно-спортивная"", ""Социально-педагогическая"", ""Художественная"", ""Техническая""",1562,True,True,False,,False,,[],[],[]
5376,"МАУДО ""ЦДТ Гармония г. Челябинска""","Муниципальное автономное учреждение дополнительного образования ""Центр детского творчества Гармония г. Челябинска""",,879046ef-4de7-4520-a0f4-3e951f73c7d1,,,,,,  ,1,,7447033305,1027402335685,,,Муниципальные автономные учреждения,,,,Государственная собственность,,2311.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Челябинская, г. Челябинск, ул. Двинская, дом 18, 454018",,83517962836,,centre_garmonia@mail.ru,http://www.garmonia-74.ru,61,"""Естественнонаучная"", ""Социально-педагогическая"", ""Туристско-краеведческая"", ""Физкультурно-спортивная"", ""Художественная""",1562,True,True,False,False,True,Главная,[],[],"[['twitter', 'https://twitter.com/joomshaper', 4761], ['facebook', 'https://www.facebook.com/joomshaper', 65339]]"
3329,"МБУ ДО ""Центр детского творчества"" Орловского района Орловской области","муниципальное бюджетное учреждение дополнительного образования ""Центр детского творчества"" Орловского района Орловской области",,e2cf7914-fd24-4815-b9e4-c8e84374a94f,,,,,,  ,1,,5720010594,1025700694458,,,,,,,Государственная собственность,,695.0,,,,Организация дополнительного образования,,,,,84862767108,,solodownikowa.n@yandex.ru,http://cdt-orl-rn.ucoz.ru/,92,"""Социально-педагогическая"", ""Художественная"", ""Естественнонаучная"", ""Техническая"", ""Туристско-краеведческая"", ""Физкультурно-спортивная""",1562,True,True,False,False,True,Персональный сайт - ГЛАВНАЯ СТРАНИЦА,[],[],[]
1797,"МОУ ДО Станция туризма ""Абрис""","Муниципальное образовательное учреждение дополнительного образования Станция туризма и экскурсий ""Абрис"" г. Ярославль",,c3530f8a-a83c-448b-893b-a8d7b3257a96,,,,,,  ,1,,7603007136,1027600621586,,,Муниципальные бюджетные учреждения,,,,Государственная собственность,,665.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Ярославская, г. Ярославль, ул. 50 лет ВЛКСМ, дом 7а, 150034",,74852385274,,abris-tur@yandex.ru,http://cdo-abris.edu.yar.ru,63,"""Физкультурно-спортивная"", ""Естественнонаучная"", ""Туристско-краеведческая"", ""Художественная""",1562,True,True,False,,True,Главная страница,[],[],"[['vk', 'https://vk.com/away.php?to=https%3A%2F%2Fforms.gle%2FmRXvCZXwiyd1qShk9&post=531712469_360&cc_key=', -1], ['vk', 'https://vk.com/away.php?to=https%3A%2F%2Fforms.gle%2FiFGpZFUEyWhkLJWS9&post=531712469_360&cc_key=', -1]]"
776,ГБУ ДО «Региональный центр допризывной подготовки молодежи»,государственное бюджетное учреждение дополнительного образования «Региональный центр допризывной подготовки молодежи к военной службе и военно-патриотического воспитания Саратовской области»,,86e8981b-cedf-4c9d-a2e5-c610fe97f4a7,,,,,,  ,1,,6455034903,1036405506598,,,,,,,Государственная собственность,,,,,,Организация дополнительного образования,,,"обл. Саратовская, г. Саратов, пр-кт. Энтузиастов, дом 35, 410049",,88452677575,,,http://,51,"""Социально-педагогическая"", ""Художественная"", ""Техническая""",1562,True,True,False,False,False,,[],[],[]
3072,МБУ ДО ДПиШ п. Чернянка,Муниципальное бюджетное учреждение дополнительного образования «Дом пионеров и школьников Чернянского района Белгородской области»,,6e367fbb-7c39-413d-a8f9-f685bd4ef19c,,,,,,  ,1,,3119004061,1023101267067,,,,,,,Государственная собственность,,1640.0,,,,Организация дополнительного образования,,,"обл. Белгородская, р-н. Чернянский, п. Чернянка, ул. Магистральная, дом 11, 309560",,84723254648,,dpishcher@yandex.ru,http://dompionerovcher.ucoz.ru,23,"""Художественная"", ""Физкультурно-спортивная"", ""Туристско-краеведческая"", ""Техническая"", ""Социально-педагогическая"", ""Естественнонаучная""",1562,True,True,False,,True,Сайт чернянского ДПиШ - Новости,[],[],"[['vk', 'https://vk.com/id493144371', -1], ['vk', 'https://vk.com/id307103891', -1], ['vk', 'https://vk.com/id289990850', -1], ['vk', 'https://vk.com/club187834358', -1], ['vk', 'https://vk.com/malotroickaya_skola', -1], ['vk', 'https://vk.com/stevietiee', -1], ['vk', 'https://vk.com/v.alhasova', -1], ['vk', 'https://vk.com/elena_shlykova', -1], ['vk', 'https://vk.com/klassnye_vstrechi', -1], ['vk', 'https://vk.com/feed?section=search&q=%23%D0%9F%D1%80%D0%B0%D0%B7%D0%B4%D0%BD%D1%83%D1%8E%D0%92%D0%BC%D0%B5%D1%81%D1%82%D0%B5%D1%81%D0%A0%D0%94%D0%A831', -1], ['vk', 'https://vk.com/31blogger', -1], ['vk', 'https://vk.com/id588709686', -1], ['vk', 'https://vk.com/feed?section=search&q=%23%D0%9A%D0%BB%D0%B0%D1%81%D1%81%D0%BD%D1%8B%D0%B5%D0%92%D1%81%D1%82%D1%80%D0%B5%D1%87%D0%B8', -1], ['vk', 'https://vk.com/id141126210', -1], ['vk', 'https://vk.com/public195276729', -1], ['vk', 'https://vk.com/masha__m1', -1], ['vk', 'https://vk.com/id146281497', -1], ['vk', 'https://vk.com/shkola1993', -1], ['vk', 'https://vk.com/forumchaykabel', -1], ['vk', 'https://vk.com/rsmofficial', -1], ['vk', 'https://vk.com/id461679854', -1], ['vk', 'https://vk.com/id329570505', -1], ['vk', 'https://vk.com/id187728416', -1], ['vk', 'https://vk.com/sv_fox', -1], ['vk', 'https://vk.com/skm_rus', -1], ['vk', 'https://vk.com/id71634975', -1]]"
1669,МБУ ДО ЦДО с. Русский Камешкир,Муниципальное бюджетное учреждение дополнительного образования Центр дополнительного образования с. Русский Камешкир,,ea70c575-1604-4551-8428-6f31b7f7c7e9,,,,,,  ,1,,5816002178,1025801088037,,,Муниципальные бюджетные учреждения,,,,Государственная собственность,,448.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Пензенская, р-н. Камешкирский, с. Русский Камешкир, ул. Кирова, 442450",,88414521702,,gorshinaon@yandex.ru,http://rkamcdo.ucoz.ru/,45,"""Физкультурно-спортивная"", ""Социально-педагогическая"", ""Туристско-краеведческая"", ""Художественная"", ""Техническая""",1562,True,True,False,False,True,МБУ ДО ЦДО с.Русский Камешкир - Главная страница,[],[],[]
5171,МАУ ДО ДДТ «Юность» им. В.П. Макеева,Муниципальное автономное  учреждение дополнительного образования «Дом детского творчества «Юность» имени академика В.П. Макеева»,,488214fd-35f2-475c-94b6-933b09b274ac,,,,,,  ,1,,7415032108,1027400874511,,,Муниципальные автономные учреждения,,,,Государственная собственность,,733.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Челябинская, г. Миасс, пр-кт. Макеева, дом 39, 456320",,83513531545,,ddt_ostrov@mail.ru,"http://456320, Челябинская область, г.Миасс, пр.Макеева, 39",61,"""Физкультурно-спортивная"", ""Туристско-краеведческая"", ""Естественнонаучная"", ""Художественная"", ""Техническая"", ""Социально-педагогическая""",1562,True,True,False,False,False,,[],[],[]
4040,ГБОУ СОШ №350 Невского района Санкт-Петербурга,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №350 Невского района Санкт-Петербурга,,73c1ada1-6768-49ef-a379-82fce8988e3f,,,,,,  ,1,,7811022914,1037825011586,,,Государственные бюджетные учреждения субъектов Российской Федерации,,,,Государственная собственность,,656.0,,1.0,Функционирует,Общеобразовательная организация,,,"г. Санкт-Петербург, ул. Тельмана, дом 34, лит. Б, 193230",,88124464398,,350@gou.spb.ru,http://350@gou.spb.ru,10,"""Туристско-краеведческая"", ""Физкультурно-спортивная"", ""Художественная"", ""Техническая""",1562,True,True,False,False,False,,[],[],[]
1838,"МОУ ЦДО ""Дземги"" г. Комсомольск-на-Амуре","Муниципальное образовательное учреждение Центр дополнительного образования ""Дземги"" г. Комсомольск-на-Амуре",,25693d91-6983-4314-9948-027a8a409cb6,,,,,,  ,1,,2726010845,1022700521018,,,Муниципальные бюджетные учреждения,,,,Государственная собственность,,1556.0,,,,Организация дополнительного образования,,,"край. Хабаровский, г. Комсомольск-на-Амуре, ул. Амурская, дом 4, 681018",,84217256870,,dycdzemgi@mail.ru,http://www.dcdzemgi.com,19,"""Техническая"", ""Социально-педагогическая"", ""Физкультурно-спортивная"", ""Художественная""",1562,True,True,False,,False,,[],[],[]
5890,МБУДО ДООСЦ г. Шуя,"Муниципальное бюджетное учреждение дополнительного образования ""Детский оздоровительно-образовательный спортивный центр"" г. Шуя",,de393af2-6091-4885-9476-2f4114996b95,,,,,,  ,1,,3706010920,1033700514781,,,,,,,Государственная собственность,,645.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Ивановская, р-н. Шуйский, г. Шуя, ул. Нагорная 1-я, 155902",,89435149731,,doosc@mail.ru,https://portal.iv-edu.ru/dep/mouoshuya/dooc_shuya/default.aspx,29,"""Физкультурно-спортивная"", ""Социально-педагогическая"", ""Техническая""",1562,True,True,False,False,True,"
	
	Домашняя - 
	МБУ ДО ДООЦ

",[],[],[]
3661,ГБОУ гимназия №587 Фрунзенского района Санкт-Петербурга,Государственное бюджетное общеобразовательное учреждение Гимназия №587 Фрунзенского района Санкт-Петербурга,,b46b34f1-0425-4191-a8b9-166222604afd,,,,,,  ,1,,7816157224,1027807979693,,,Государственные бюджетные учреждения субъектов Российской Федерации,,,,Государственная собственность,,1891.0,,1.0,Функционирует,Общеобразовательная организация,,,"г. Санкт-Петербург, ул. Будапештская, 190000",,88127014847,88127017668,school587@edu-frn.spb.ru,http://school587.spb.ru/,10,"""Социально-педагогическая"", ""Художественная"", ""Физкультурно-спортивная"", ""Техническая"", ""Естественнонаучная""",1562,True,True,False,False,True,"Официальный сайт гимназии 587 Фрунзенского района 
          Санкт-Петербурга","['гимназия, гимназия 587, школа 587']",['Официальный сайт гимназии 587 Фрунзенского района \n          Санкт-Петербурга'],"[['vk', 'http://vk.com/frunzenskiy', -1], ['vk', 'https://vk.com/irina_potehina', -1]]"
